process_id,case_id,replay_fitness,alignments_fitness,variants,actions,is_replay_fit,is_alignment_fit
25026302,1,1.0,1.0,3,4,True,True
25026302,2,1.0,1.0,3,4,True,True
25026302,3,1.0,1.0,3,4,True,True
25026302,4,1.0,1.0,3,4,True,True
25026302,5,1.0,1.0,3,4,True,True
34400494,1,1.0,1.0,2,4,True,True
34400494,2,1.0,1.0,2,4,True,True
34400494,3,1.0,1.0,2,4,True,True
12407297,1,1.0,1.0,3,4,True,True
12407297,2,1.0,1.0,3,4,True,True
12407297,3,1.0,1.0,3,4,True,True
12407297,4,1.0,1.0,3,4,True,True
18697098,1,1.0,1.0,2,3,True,True
18697098,2,1.0,1.0,2,3,True,True
18697098,3,1.0,1.0,2,3,True,True
18697098,4,1.0,1.0,2,3,True,True
23258361,1,1.0,1.0,2,5,True,True
23258361,2,0.8333333333333334,0.8,2,5,False,False
23258361,3,1.0,1.0,2,5,True,True
23258361,4,0.8333333333333334,0.8,2,5,False,False
29838669,1,1.0,1.0,3,3,True,True
29838669,2,1.0,1.0,3,3,True,True
29838669,3,0.8333333333333334,0.6666666666666667,3,3,False,False
16044056,1,1.0,1.0,2,3,True,True
16044056,2,1.0,1.0,2,3,True,True
16044056,3,1.0,1.0,2,3,True,True
24724082,1,1.0,1.0,2,3,True,True
24724082,2,1.0,1.0,2,3,True,True
24724082,3,1.0,1.0,2,3,True,True
24724082,4,1.0,1.0,2,3,True,True
29079468,1,1.0,1.0,1,2,True,True
29079468,2,1.0,1.0,1,2,True,True
29079468,3,1.0,1.0,1,2,True,True
12939083,1,0.8888888888888888,0.8333333333333334,4,6,False,False
12939083,2,0.7777777777777778,0.6666666666666667,4,6,False,False
12939083,3,0.8888888888888888,0.8333333333333334,4,6,False,False
12939083,4,0.8888888888888888,0.8333333333333334,4,6,False,False
27732871,1,0.8571428571428572,0.75,3,4,False,False
27732871,2,0.8571428571428572,0.75,3,4,False,False
27732871,3,0.8571428571428572,0.75,3,4,False,False
18065245,1,0.8035714285714286,0.9090909090909091,2,5,False,False
18065245,2,0.8035714285714286,0.9090909090909091,2,5,False,False
18065245,3,0.8035714285714286,0.9090909090909091,2,5,False,False
18065245,4,0.8035714285714286,0.9090909090909091,2,5,False,False
18065245,5,0.8035714285714286,0.9090909090909091,2,5,False,False
18065245,6,0.8035714285714286,0.9090909090909091,2,5,False,False
18065245,7,0.8035714285714286,0.9090909090909091,2,5,False,False
15075218,1,0.8333333333333334,0.75,1,8,False,False
15075218,2,0.8333333333333334,0.75,1,8,False,False
15075218,3,0.8333333333333334,0.75,1,8,False,False
15075218,4,0.8333333333333334,0.75,1,8,False,False
15075218,5,0.8333333333333334,0.75,1,8,False,False
15075218,6,0.8333333333333334,0.75,1,8,False,False
15075218,7,0.8333333333333334,0.75,1,8,False,False
15075218,8,0.8333333333333334,0.75,1,8,False,False
29230517,1,1.0,1.0,3,3,True,True
29230517,2,1.0,1.0,3,3,True,True
29230517,3,0.8333333333333334,0.6666666666666667,3,3,False,False
15614475,1,1.0,1.0,4,4,True,True
15614475,2,0.8571428571428572,0.75,4,4,False,False
15614475,3,0.8571428571428572,0.75,4,4,False,False
15614475,4,0.8571428571428572,0.75,4,4,False,False
12947044,1,1.0,1.0,1,4,True,True
12947044,2,1.0,1.0,1,4,True,True
12947044,3,1.0,1.0,1,4,True,True
12947044,4,1.0,1.0,1,4,True,True
12947044,5,1.0,1.0,1,4,True,True
12947044,6,1.0,1.0,1,4,True,True
12947044,7,1.0,1.0,1,4,True,True
12947044,8,1.0,1.0,1,4,True,True
12947044,9,1.0,1.0,1,4,True,True
82319921,1,0.8263888888888888,0.8571428571428572,5,6,False,False
82319921,2,0.7083333333333334,0.7142857142857143,5,6,False,False
82319921,3,0.7083333333333334,0.7142857142857143,5,6,False,False
82319921,4,0.5902777777777778,0.5714285714285714,5,6,False,False
82319921,5,0.7083333333333334,0.7142857142857143,5,6,False,False
25697264,1,0.75,0.6,4,5,False,False
25697264,2,0.875,0.8,4,5,False,False
25697264,3,0.875,0.8,4,5,False,False
25697264,4,0.75,0.6,4,5,False,False
28374453,1,0.8571428571428572,0.75,4,4,False,False
28374453,2,0.7142857142857143,0.5,4,4,False,False
28374453,3,0.7142857142857143,0.5,4,4,False,False
28374453,4,0.7142857142857143,0.5,4,4,False,False
21239428,1,1.0,1.0,2,4,True,True
21239428,2,1.0,1.0,2,4,True,True
21239428,3,1.0,1.0,2,4,True,True
21239428,4,1.0,1.0,2,4,True,True
17123290,1,1.0,1.0,2,3,True,True
17123290,2,0.8333333333333334,0.6666666666666667,2,3,False,False
17123290,3,1.0,1.0,2,3,True,True
17123290,4,0.8333333333333334,0.6666666666666667,2,3,False,False
10353129,1,1.0,1.0,4,3,True,True
10353129,2,1.0,1.0,4,3,True,True
10353129,3,1.0,1.0,4,3,True,True
10353129,4,0.8333333333333334,0.6666666666666667,4,3,False,False
10353129,5,0.8333333333333334,0.6666666666666667,4,3,False,False
33376359,1,1.0,1.0,2,3,True,True
33376359,2,1.0,1.0,2,3,True,True
33376359,3,1.0,1.0,2,3,True,True
33376359,4,1.0,1.0,2,3,True,True
17583578,1,1.0,1.0,2,3,True,True
17583578,2,1.0,1.0,2,3,True,True
17583578,3,1.0,1.0,2,3,True,True
60221669,1,0.8333333333333334,0.6666666666666667,3,3,False,False
60221669,2,1.0,1.0,3,3,True,True
60221669,3,1.0,1.0,3,3,True,True
41539854,1,0.675,0.8,1,2,False,False
41539854,2,0.675,0.8,1,2,False,False
18712751,1,1.0,1.0,4,4,True,True
18712751,2,1.0,1.0,4,4,True,True
18712751,3,1.0,1.0,4,4,True,True
18712751,4,1.0,1.0,4,4,True,True
10444401,1,1.0,1.0,2,3,True,True
10444401,2,1.0,1.0,2,3,True,True
10444401,3,1.0,1.0,2,3,True,True
85106217,1,1.0,1.0,2,3,True,True
85106217,2,1.0,1.0,2,3,True,True
85106217,3,1.0,1.0,2,3,True,True
85106217,4,1.0,1.0,2,3,True,True
10567096,1,1.0,1.0,3,3,True,True
10567096,2,0.8333333333333334,0.6666666666666667,3,3,False,False
10567096,3,1.0,1.0,3,3,True,True
10567096,4,0.6666666666666667,0.6666666666666667,3,3,False,False
10567096,5,1.0,1.0,3,3,True,True
20277847,1,1.0,1.0,5,5,True,True
20277847,2,1.0,1.0,5,5,True,True
20277847,3,1.0,1.0,5,5,True,True
20277847,4,1.0,1.0,5,5,True,True
20277847,5,1.0,1.0,5,5,True,True
13075083,1,1.0,1.0,2,3,True,True
13075083,2,1.0,1.0,2,3,True,True
13075083,3,1.0,1.0,2,3,True,True
62178945,1,1.0,1.0,3,4,True,True
62178945,2,1.0,1.0,3,4,True,True
62178945,3,1.0,1.0,3,4,True,True
62178945,4,1.0,1.0,3,4,True,True
25040008,1,0.8888888888888888,0.8333333333333334,5,6,False,False
25040008,2,0.7777777777777778,0.6666666666666667,5,6,False,False
25040008,3,0.7777777777777778,0.6666666666666667,5,6,False,False
25040008,4,0.7777777777777778,0.6666666666666667,5,6,False,False
25040008,5,0.7777777777777778,0.6666666666666667,5,6,False,False
15992250,1,1.0,1.0,2,4,True,True
15992250,2,1.0,1.0,2,4,True,True
15992250,3,1.0,1.0,2,4,True,True
15992250,4,1.0,1.0,2,4,True,True
29900395,1,1.0,1.0,3,4,True,True
29900395,2,1.0,1.0,3,4,True,True
29900395,3,1.0,1.0,3,4,True,True
12271501,1,1.0,1.0,2,3,True,True
12271501,2,1.0,1.0,2,3,True,True
12271501,3,1.0,1.0,2,3,True,True
22011368,1,1.0,1.0,2,3,True,True
22011368,2,1.0,1.0,2,3,True,True
22011368,3,1.0,1.0,2,3,True,True
30958002,1,0.8333333333333334,0.6666666666666667,3,3,False,False
30958002,2,1.0,1.0,3,3,True,True
30958002,3,1.0,1.0,3,3,True,True
50700088,1,1.0,1.0,3,4,True,True
50700088,2,1.0,1.0,3,4,True,True
50700088,3,1.0,1.0,3,4,True,True
50700088,4,1.0,1.0,3,4,True,True
49712248,1,1.0,1.0,4,4,True,True
49712248,2,1.0,1.0,4,4,True,True
49712248,3,1.0,1.0,4,4,True,True
49712248,4,1.0,1.0,4,4,True,True
29348560,1,0.8333333333333334,0.6666666666666667,3,3,False,False
29348560,2,1.0,1.0,3,3,True,True
29348560,3,1.0,1.0,3,3,True,True
28461211,1,1.0,1.0,4,4,True,True
28461211,2,1.0,1.0,4,4,True,True
28461211,3,0.8571428571428572,0.75,4,4,False,False
28461211,4,1.0,1.0,4,4,True,True
28461211,5,0.8571428571428572,0.75,4,4,False,False
28710398,1,1.0,1.0,2,4,True,True
28710398,2,1.0,1.0,2,4,True,True
28710398,3,1.0,1.0,2,4,True,True
28710398,4,1.0,1.0,2,4,True,True
20381443,1,1.0,1.0,4,4,True,True
20381443,2,1.0,1.0,4,4,True,True
20381443,3,1.0,1.0,4,4,True,True
20381443,4,1.0,1.0,4,4,True,True
20381443,5,1.0,1.0,4,4,True,True
16771097,1,1.0,1.0,2,4,True,True
16771097,2,1.0,1.0,2,4,True,True
16771097,3,1.0,1.0,2,4,True,True
16771097,4,1.0,1.0,2,4,True,True
14707569,1,1.0,1.0,3,4,True,True
14707569,2,0.875,0.75,3,4,False,False
14707569,3,1.0,1.0,3,4,True,True
14707569,4,1.0,1.0,3,4,True,True
12882075,1,1.0,1.0,3,4,True,True
12882075,2,1.0,1.0,3,4,True,True
12882075,3,1.0,1.0,3,4,True,True
12882075,4,1.0,1.0,3,4,True,True
15207874,1,1.0,1.0,1,4,True,True
15207874,2,1.0,1.0,1,4,True,True
15207874,3,1.0,1.0,1,4,True,True
15207874,4,1.0,1.0,1,4,True,True
15207874,5,1.0,1.0,1,4,True,True
15207874,6,1.0,1.0,1,4,True,True
15207874,7,1.0,1.0,1,4,True,True
15207874,8,1.0,1.0,1,4,True,True
15207874,9,1.0,1.0,1,4,True,True
33614393,1,1.0,1.0,3,4,True,True
33614393,2,1.0,1.0,3,4,True,True
33614393,3,0.8571428571428572,0.75,3,4,False,False
33614393,4,1.0,1.0,3,4,True,True
33614393,5,0.8571428571428572,0.75,3,4,False,False
82943287,1,1.0,1.0,2,3,True,True
82943287,2,1.0,1.0,2,3,True,True
17830403,1,1.0,1.0,2,3,True,True
17830403,2,1.0,1.0,2,3,True,True
16718060,1,1.0,1.0,2,4,True,True
16718060,2,1.0,1.0,2,4,True,True
16718060,3,1.0,1.0,2,4,True,True
16718060,4,1.0,1.0,2,4,True,True
17367510,1,1.0,1.0,2,3,True,True
17367510,2,0.8333333333333334,0.6666666666666667,2,3,False,False
17367510,3,1.0,1.0,2,3,True,True
10186897,1,0.75,0.6,3,5,False,False
10186897,2,0.875,0.8,3,5,False,False
10186897,3,0.75,0.6,3,5,False,False
10186897,4,0.875,0.8,3,5,False,False
10186897,5,0.875,0.8,3,5,False,False
11851814,1,0.8571428571428572,0.75,4,4,False,False
11851814,2,0.8571428571428572,0.75,4,4,False,False
11851814,3,0.8571428571428572,0.75,4,4,False,False
11851814,4,0.8571428571428572,0.75,4,4,False,False
11394669,1,1.0,1.0,2,4,True,True
11394669,2,1.0,1.0,2,4,True,True
11394669,3,1.0,1.0,2,4,True,True
11394669,4,1.0,1.0,2,4,True,True
96049139,1,0.8333333333333334,0.8571428571428572,3,3,False,False
96049139,2,0.6666666666666667,0.5714285714285714,3,3,False,False
96049139,3,0.6666666666666667,0.5714285714285714,3,3,False,False
96049139,4,0.6666666666666667,0.5714285714285714,3,3,False,False
27609075,1,1.0,1.0,2,4,True,True
27609075,2,1.0,1.0,2,4,True,True
27609075,3,1.0,1.0,2,4,True,True
27609075,4,1.0,1.0,2,4,True,True
11247905,1,1.0,1.0,2,3,True,True
11247905,2,1.0,1.0,2,3,True,True
11247905,3,1.0,1.0,2,3,True,True
18747781,1,1.0,1.0,2,3,True,True
18747781,2,1.0,1.0,2,3,True,True
18747781,3,1.0,1.0,2,3,True,True
13068357,1,1.0,1.0,2,3,True,True
13068357,2,1.0,1.0,2,3,True,True
13068357,3,1.0,1.0,2,3,True,True
51596430,1,1.0,1.0,2,5,True,True
51596430,2,1.0,1.0,2,5,True,True
51596430,3,1.0,1.0,2,5,True,True
51596430,4,0.8333333333333334,0.8,2,5,False,False
51596430,5,1.0,1.0,2,5,True,True
51596430,6,1.0,1.0,2,5,True,True
51596430,7,1.0,1.0,2,5,True,True
51596430,8,1.0,1.0,2,5,True,True
51596430,9,1.0,1.0,2,5,True,True
51596430,10,1.0,1.0,2,5,True,True
24078431,1,1.0,1.0,1,4,True,True
24078431,2,1.0,1.0,1,4,True,True
24078431,3,1.0,1.0,1,4,True,True
24078431,4,1.0,1.0,1,4,True,True
24078431,5,1.0,1.0,1,4,True,True
22817672,1,1.0,1.0,4,4,True,True
22817672,2,1.0,1.0,4,4,True,True
22817672,3,0.8571428571428572,0.75,4,4,False,False
22817672,4,0.8571428571428572,0.75,4,4,False,False
18747356,1,0.6,0.5333333333333333,3,7,False,False
18747356,2,0.8181818181818181,0.75,3,8,False,False
18747356,3,0.7272727272727273,0.625,3,8,False,False
18747356,4,0.8181818181818181,0.75,3,8,False,False
90200935,1,1.0,1.0,4,4,True,True
90200935,2,1.0,1.0,4,4,True,True
90200935,3,1.0,1.0,4,4,True,True
90200935,4,1.0,1.0,4,4,True,True
90200935,5,1.0,1.0,4,4,True,True
14551179,1,0.9230769230769231,0.875,3,8,False,False
14551179,2,0.8461538461538461,0.75,3,8,False,False
14551179,3,0.8461538461538461,0.75,3,8,False,False
14551179,4,0.8461538461538461,0.75,3,8,False,False
24271097,1,1.0,1.0,2,3,True,True
24271097,2,1.0,1.0,2,3,True,True
24271097,3,1.0,1.0,2,3,True,True
24271097,4,1.0,1.0,2,3,True,True
24271097,5,1.0,1.0,2,3,True,True
98997281,1,1.0,1.0,1,3,True,True
98997281,2,1.0,1.0,1,3,True,True
98997281,3,1.0,1.0,1,3,True,True
98997281,4,1.0,1.0,1,3,True,True
98997281,5,1.0,1.0,1,3,True,True
98997281,6,1.0,1.0,1,3,True,True
98997281,7,1.0,1.0,1,3,True,True
98997281,8,1.0,1.0,1,3,True,True
98997281,9,1.0,1.0,1,3,True,True
10598182,1,0.675,0.8571428571428572,1,3,False,False
10598182,2,0.675,0.8571428571428572,1,3,False,False
10598182,3,0.675,0.8571428571428572,1,3,False,False
10598182,4,0.675,0.8571428571428572,1,3,False,False
10598182,5,0.675,0.8571428571428572,1,3,False,False
48797854,1,1.0,1.0,2,3,True,True
48797854,2,1.0,1.0,2,3,True,True
48797854,3,1.0,1.0,2,3,True,True
48797854,4,1.0,1.0,2,3,True,True
19544544,1,1.0,1.0,2,3,True,True
19544544,2,1.0,1.0,2,3,True,True
19544544,3,1.0,1.0,2,3,True,True
19544544,4,1.0,1.0,2,3,True,True
16103754,1,1.0,1.0,2,3,True,True
16103754,2,1.0,1.0,2,3,True,True
16103754,3,1.0,1.0,2,3,True,True
21611755,1,0.625,0.6,4,5,False,False
21611755,2,0.75,0.8,4,5,False,False
21611755,3,0.75,0.6,4,5,False,False
21611755,4,0.875,0.8,4,5,False,False
30542444,1,1.0,1.0,2,4,True,True
30542444,2,1.0,1.0,2,4,True,True
30542444,3,1.0,1.0,2,4,True,True
30542444,4,1.0,1.0,2,4,True,True
30542444,5,1.0,1.0,2,4,True,True
20187305,1,1.0,1.0,4,4,True,True
20187305,2,1.0,1.0,4,4,True,True
20187305,3,1.0,1.0,4,4,True,True
20187305,4,1.0,1.0,4,4,True,True
26867077,1,1.0,1.0,2,4,True,True
26867077,2,1.0,1.0,2,4,True,True
26867077,3,1.0,1.0,2,4,True,True
26867077,4,1.0,1.0,2,4,True,True
26011848,1,1.0,1.0,2,3,True,True
26011848,2,1.0,1.0,2,3,True,True
26011848,3,1.0,1.0,2,3,True,True
14284158,1,1.0,1.0,2,3,True,True
14284158,2,1.0,1.0,2,3,True,True
14284158,3,1.0,1.0,2,3,True,True
14284158,4,1.0,1.0,2,3,True,True
89507301,1,1.0,1.0,2,3,True,True
89507301,2,1.0,1.0,2,3,True,True
89507301,3,1.0,1.0,2,3,True,True
32845520,1,1.0,1.0,3,4,True,True
32845520,2,0.7142857142857143,0.75,3,4,False,False
32845520,3,1.0,1.0,3,4,True,True
32845520,4,0.8571428571428572,0.75,3,4,False,False
32933884,1,1.0,1.0,3,4,True,True
32933884,2,1.0,1.0,3,4,True,True
32933884,3,1.0,1.0,3,4,True,True
32933884,4,1.0,1.0,3,4,True,True
41866981,1,1.0,1.0,4,4,True,True
41866981,2,1.0,1.0,4,4,True,True
41866981,3,1.0,1.0,4,4,True,True
41866981,4,0.8571428571428572,0.75,4,4,False,False
21060240,1,0.8571428571428572,0.75,4,4,False,False
21060240,2,1.0,1.0,4,4,True,True
21060240,3,0.8571428571428572,0.75,4,4,False,False
21060240,4,0.8571428571428572,0.75,4,4,False,False
51432037,1,0.8571428571428572,0.75,4,4,False,False
51432037,2,1.0,1.0,4,4,True,True
51432037,3,0.8571428571428572,0.75,4,4,False,False
51432037,4,1.0,1.0,4,4,True,True
26936771,1,1.0,1.0,4,3,True,True
26936771,2,1.0,1.0,4,3,True,True
26936771,3,0.8571428571428572,0.6666666666666667,4,3,False,False
26936771,4,1.0,1.0,4,3,True,True
16939652,1,1.0,1.0,3,5,True,True
16939652,2,0.8333333333333334,0.8,3,5,False,False
16939652,3,0.8333333333333334,0.8,3,5,False,False
16939652,4,0.8333333333333334,0.8,3,5,False,False
37485843,1,1.0,1.0,2,3,True,True
37485843,2,1.0,1.0,2,3,True,True
37485843,3,1.0,1.0,2,3,True,True
24984443,1,1.0,1.0,2,5,True,True
24984443,2,0.8888888888888888,0.8,2,5,False,False
24984443,3,1.0,1.0,2,5,True,True
24984443,4,0.8888888888888888,0.8,2,5,False,False
21828988,1,1.0,1.0,3,4,True,True
21828988,2,1.0,1.0,3,4,True,True
21828988,3,1.0,1.0,3,4,True,True
21828988,4,1.0,1.0,3,4,True,True
21828988,5,1.0,1.0,3,4,True,True
21738561,1,1.0,1.0,2,4,True,True
21738561,2,1.0,1.0,2,4,True,True
21738561,3,1.0,1.0,2,4,True,True
10867142,1,0.8571428571428572,0.75,4,4,False,False
10867142,2,0.8571428571428572,0.75,4,4,False,False
10867142,3,0.8571428571428572,0.75,4,4,False,False
10867142,4,0.8571428571428572,0.75,4,4,False,False
22991334,1,1.0,1.0,2,4,True,True
22991334,2,1.0,1.0,2,4,True,True
22991334,3,0.8571428571428572,0.75,2,4,False,False
31590988,1,1.0,1.0,2,3,True,True
31590988,2,1.0,1.0,2,3,True,True
31590988,3,1.0,1.0,2,3,True,True
25827832,1,1.0,1.0,2,3,True,True
25827832,2,1.0,1.0,2,3,True,True
25827832,3,1.0,1.0,2,3,True,True
31456649,1,1.0,1.0,2,4,True,True
31456649,2,1.0,1.0,2,4,True,True
31456649,3,1.0,1.0,2,4,True,True
13938522,1,0.5,0.75,2,3,False,False
13938522,2,0.5,0.75,2,3,False,False
13938522,3,0.25,0.5,2,3,False,False
13938522,4,0.5,0.75,2,3,False,False
13938522,5,0.25,0.5,2,3,False,False
33446792,1,0.8571428571428572,0.75,4,4,False,False
33446792,2,1.0,1.0,4,4,True,True
33446792,3,0.8571428571428572,0.75,4,4,False,False
33446792,4,0.8571428571428572,0.75,4,4,False,False
13805853,1,1.0,1.0,2,3,True,True
13805853,2,1.0,1.0,2,3,True,True
16294640,1,1.0,1.0,4,3,True,True
16294640,2,1.0,1.0,4,3,True,True
16294640,3,1.0,1.0,4,3,True,True
16294640,4,0.8571428571428572,0.6666666666666667,4,3,False,False
19467957,1,1.0,1.0,2,4,True,True
19467957,2,1.0,1.0,2,4,True,True
19467957,3,1.0,1.0,2,4,True,True
31380443,1,0.8,0.8,2,2,False,False
31380443,2,0.6,0.4,2,2,False,False
24012000,1,0.8571428571428572,0.75,4,4,False,False
24012000,2,1.0,1.0,4,4,True,True
24012000,3,1.0,1.0,4,4,True,True
24012000,4,1.0,1.0,4,4,True,True
16660411,1,1.0,1.0,4,3,True,True
16660411,2,1.0,1.0,4,3,True,True
16660411,3,0.8333333333333334,0.6666666666666667,4,3,False,False
16660411,4,0.6666666666666667,0.6666666666666667,4,3,False,False
20323840,1,0.9,0.8333333333333334,3,6,False,False
20323840,2,0.9,0.8333333333333334,3,6,False,False
20323840,3,0.9,0.8333333333333334,3,6,False,False
20323840,4,0.9,0.8333333333333334,3,6,False,False
20323840,5,0.9,0.8333333333333334,3,6,False,False
79253895,1,1.0,1.0,2,3,True,True
79253895,2,1.0,1.0,2,3,True,True
79253895,3,1.0,1.0,2,3,True,True
16344207,1,1.0,1.0,1,2,True,True
16344207,2,1.0,1.0,1,2,True,True
16344207,3,1.0,1.0,1,2,True,True
17004658,1,1.0,1.0,3,3,True,True
17004658,2,1.0,1.0,3,3,True,True
17004658,3,1.0,1.0,3,3,True,True
23219194,1,1.0,1.0,2,4,True,True
23219194,2,1.0,1.0,2,4,True,True
23219194,3,1.0,1.0,2,4,True,True
23219194,4,1.0,1.0,2,4,True,True
23219194,5,1.0,1.0,2,4,True,True
16964342,1,1.0,1.0,4,3,True,True
16964342,2,0.8333333333333334,0.6666666666666667,4,3,False,False
16964342,3,1.0,1.0,4,3,True,True
16964342,4,0.8333333333333334,0.6666666666666667,4,3,False,False
91036230,1,0.8571428571428572,0.75,3,4,False,False
91036230,2,0.8571428571428572,0.75,3,4,False,False
91036230,3,1.0,1.0,3,4,True,True
91036230,4,0.8571428571428572,0.75,3,4,False,False
25122938,1,1.0,1.0,3,3,True,True
25122938,2,1.0,1.0,3,3,True,True
25122938,3,0.8333333333333334,0.6666666666666667,3,3,False,False
11085000,1,1.0,1.0,2,4,True,True
11085000,2,1.0,1.0,2,4,True,True
11085000,3,0.8571428571428572,0.75,2,4,False,False
11085000,4,1.0,1.0,2,4,True,True
11085000,5,0.8571428571428572,0.75,2,4,False,False
14789834,1,1.0,1.0,3,6,True,True
14789834,2,1.0,1.0,3,6,True,True
14789834,3,1.0,1.0,3,6,True,True
14789834,4,1.0,1.0,3,6,True,True
14789834,5,1.0,1.0,3,6,True,True
14789834,6,1.0,1.0,3,6,True,True
78344337,1,0.8571428571428572,0.75,2,4,False,False
78344337,2,0.8571428571428572,0.75,2,4,False,False
78344337,3,0.8571428571428572,0.75,2,4,False,False
78344337,4,0.8571428571428572,0.75,2,4,False,False
78344337,5,0.8571428571428572,0.75,2,4,False,False
27310813,1,1.0,1.0,3,5,True,True
27310813,2,1.0,1.0,3,5,True,True
27310813,3,1.0,1.0,3,5,True,True
27310813,4,1.0,1.0,3,5,True,True
78630559,1,1.0,1.0,4,4,True,True
78630559,2,0.8571428571428572,0.75,4,4,False,False
78630559,3,1.0,1.0,4,4,True,True
78630559,4,0.8571428571428572,0.75,4,4,False,False
20384326,1,1.0,1.0,2,4,True,True
20384326,2,1.0,1.0,2,4,True,True
20384326,3,1.0,1.0,2,4,True,True
20384326,4,1.0,1.0,2,4,True,True
19738017,1,1.0,1.0,2,3,True,True
19738017,2,1.0,1.0,2,3,True,True
19738017,3,1.0,1.0,2,3,True,True
22807274,1,1.0,1.0,3,4,True,True
22807274,2,1.0,1.0,3,4,True,True
22807274,3,0.8571428571428572,0.75,3,4,False,False
22807274,4,1.0,1.0,3,4,True,True
14738929,1,1.0,1.0,2,4,True,True
14738929,2,1.0,1.0,2,4,True,True
14738929,3,1.0,1.0,2,4,True,True
14738929,4,1.0,1.0,2,4,True,True
14738929,5,1.0,1.0,2,4,True,True
17902865,1,1.0,1.0,3,3,True,True
17902865,2,1.0,1.0,3,3,True,True
17902865,3,1.0,1.0,3,3,True,True
14087939,1,1.0,1.0,4,4,True,True
14087939,2,1.0,1.0,4,4,True,True
14087939,3,0.8571428571428572,0.75,4,4,False,False
14087939,4,0.8571428571428572,0.75,4,4,False,False
28219585,1,0.7083333333333334,0.8571428571428572,5,6,False,False
28219585,2,0.5902777777777778,0.7142857142857143,5,6,False,False
28219585,3,0.5902777777777778,0.7142857142857143,5,6,False,False
28219585,4,0.5902777777777778,0.7142857142857143,5,6,False,False
28219585,5,0.5902777777777778,0.7142857142857143,5,6,False,False
30422289,1,1.0,1.0,2,3,True,True
30422289,2,1.0,1.0,2,3,True,True
30422289,3,0.8333333333333334,0.6666666666666667,2,3,False,False
30422289,4,1.0,1.0,2,3,True,True
30422289,5,0.8333333333333334,0.6666666666666667,2,3,False,False
63302579,1,1.0,1.0,4,4,True,True
63302579,2,1.0,1.0,4,4,True,True
63302579,3,0.875,0.75,4,4,False,False
63302579,4,1.0,1.0,4,4,True,True
22291878,1,1.0,1.0,2,3,True,True
22291878,2,1.0,1.0,2,3,True,True
22291878,3,1.0,1.0,2,3,True,True
19419954,1,1.0,1.0,4,4,True,True
19419954,2,1.0,1.0,4,4,True,True
19419954,3,0.8571428571428572,0.75,4,4,False,False
19419954,4,0.7142857142857143,0.75,4,4,False,False
15215274,1,0.875,0.8888888888888888,3,4,False,False
15215274,2,0.875,0.8888888888888888,3,4,False,False
15215274,3,0.75,0.6666666666666667,3,4,False,False
15215274,4,0.875,0.8888888888888888,3,4,False,False
11690244,1,1.0,1.0,4,4,True,True
11690244,2,1.0,1.0,4,4,True,True
11690244,3,0.8571428571428572,0.75,4,4,False,False
11690244,4,1.0,1.0,4,4,True,True
58364206,1,1.0,1.0,3,5,True,True
58364206,2,0.875,0.8,3,5,False,False
58364206,3,1.0,1.0,3,5,True,True
58364206,4,1.0,1.0,3,5,True,True
13411703,1,0.9,0.8333333333333334,4,6,False,False
13411703,2,0.9,0.8333333333333334,4,6,False,False
13411703,3,1.0,1.0,4,6,True,True
13411703,4,0.9,0.8333333333333334,4,6,False,False
13411703,5,0.9,0.8333333333333334,4,6,False,False
32440864,1,0.8571428571428572,0.75,3,4,False,False
32440864,2,1.0,1.0,3,4,True,True
32440864,3,1.0,1.0,3,4,True,True
32440864,4,1.0,1.0,3,4,True,True
16821206,1,1.0,1.0,2,4,True,True
16821206,2,1.0,1.0,2,4,True,True
16821206,3,1.0,1.0,2,4,True,True
16271492,1,1.0,1.0,3,6,True,True
16271492,2,0.8888888888888888,0.8333333333333334,3,6,False,False
16271492,3,1.0,1.0,3,6,True,True
16271492,4,0.8888888888888888,0.8333333333333334,3,6,False,False
16271492,5,1.0,1.0,3,6,True,True
23452089,1,1.0,1.0,1,2,True,True
23452089,2,1.0,1.0,1,2,True,True
23452089,3,1.0,1.0,1,2,True,True
15649012,1,1.0,1.0,3,4,True,True
15649012,2,1.0,1.0,3,4,True,True
15649012,3,0.8571428571428572,0.75,3,4,False,False
15649012,4,1.0,1.0,3,4,True,True
15649012,5,1.0,1.0,3,4,True,True
22232379,1,1.0,1.0,1,4,True,True
22232379,2,1.0,1.0,1,4,True,True
22232379,3,1.0,1.0,1,4,True,True
22232379,4,1.0,1.0,1,4,True,True
22232379,5,1.0,1.0,1,4,True,True
22232379,6,1.0,1.0,1,4,True,True
22232379,7,1.0,1.0,1,4,True,True
22232379,8,1.0,1.0,1,4,True,True
22232379,9,1.0,1.0,1,4,True,True
60318299,1,0.75,0.5,4,4,False,False
60318299,2,0.875,0.75,4,4,False,False
60318299,3,0.875,0.75,4,4,False,False
60318299,4,0.75,0.5,4,4,False,False
31434931,1,1.0,1.0,3,3,True,True
31434931,2,1.0,1.0,3,3,True,True
31434931,3,1.0,1.0,3,3,True,True
31434931,4,1.0,1.0,3,3,True,True
30148376,1,1.0,1.0,3,4,True,True
30148376,2,1.0,1.0,3,4,True,True
30148376,3,1.0,1.0,3,4,True,True
30148376,4,1.0,1.0,3,4,True,True
22751411,1,1.0,1.0,3,4,True,True
22751411,2,0.8571428571428572,0.75,3,4,False,False
22751411,3,0.8571428571428572,0.75,3,4,False,False
22751411,4,1.0,1.0,3,4,True,True
17457368,1,1.0,1.0,2,3,True,True
